transaction_id,merchant_id,customer_id,amount,currency,payment_method,status,timestamp,device_type,location
TID000187,MID0027,3270e4fa-abae-4f43-bcae-8081bdf070aa,2628.68,INR,Wallet,Success,5/6/2025 6:05,POS,Kolkata
TID000188,MID0013,f2e9702d-11e9-4daa-ae69-81a35d3d9e56,3501.02,INR,Net Banking,Refunded,3/1/2025 7:47,POS,Bengaluru
TID000189,MID0041,9f871ce7-5487-4d4f-abb7-a385aa0b7b14,4067.43,INR,Credit Card,Success,2/11/2025 6:37,POS,Kolkata
TID000190,MID0003,1fe771d6-d917-4793-a9d3-c2e6505cc686,2424.3,INR,Credit Card,Success,5/15/2025 0:28,Mobile,Delhi
TID000191,MID0039,81d2c7de-4ce1-4b90-a669-7833b841d0a0,1682.48,INR,Net Banking,Success,7/19/2025 12:57,POS,Hyderabad
TID000192,MID0006,5380b904-688c-4015-aab9-7e494f2d4796,8.6,INR,Net Banking,Success,2/13/2025 16:43,Mobile,Bengaluru
TID000193,MID0008,8dedf9fb-4bb0-4f20-b27c-40266703b636,940.55,INR,Wallet,Failed,3/31/2025 15:05,Desktop,Pune
TID000194,MID0027,aa38d0a1-6ba2-4efe-b11c-6eb62095eef6,1270.02,INR,Wallet,Success,4/2/2025 2:49,Mobile,Hyderabad
TID000195,MID0009,bf85bf0e-ad64-456c-a10f-aa3ff0bbac67,543.67,INR,Credit Card,Success,6/1/2025 8:48,Mobile,Chennai
TID000196,MID0037,91b0e1d9-9d92-42af-ac8d-0e44e71e43a6,574.32,INR,Wallet,Success,4/22/2025 17:47,Desktop,Chennai
TID000197,MID0033,d56f0350-8c45-4ce2-a7f4-8ad54d0b0d1a,4872.43,USD,Wallet,Success,4/6/2025 11:25,Mobile,Bengaluru
TID000198,MID0042,35ce8841-4973-4d6c-8dca-bfb7001a9a8b,3334.43,INR,Credit Card,Success,7/17/2025 18:20,Mobile,Kolkata
TID000199,MID0044,9b4e2c24-9479-41e6-8927-7d9b6e0d2648,2837.49,INR,Net Banking,Success,2/23/2025 13:10,Desktop,Bengaluru
TID000200,MID0024,7118e364-7709-4749-927e-ecfaa79ac9aa,781.34,USD,Credit Card,Success,2/18/2025 17:43,POS,Kolkata
TID000201,MID0015,82dc4c8e-36b5-429a-acf5-e81e71316269,20.69,INR,UPI,Success,4/2/2025 8:04,Desktop,Bengaluru
TID000202,MID0032,f5b78cc7-e6b3-4944-8b32-3e357922bac2,125.43,INR,Credit Card,Success,7/23/2025 2:00,POS,Kolkata
TID000203,MID0032,a8aa7158-2b70-4525-bc67-f831cbc84759,561.38,INR,UPI,Success,6/5/2025 13:02,Mobile,Mumbai
TID000204,MID0024,a9f25336-83f4-49a9-88a6-39d015b52908,23.8,INR,Credit Card,Success,4/22/2025 16:40,Desktop,Bengaluru
TID000205,MID0041,17e8392a-55ce-45db-9e87-e04ca2086977,25.95,INR,UPI,Success,5/14/2025 7:56,POS,Kolkata
TID000206,MID0049,3c20592f-c04a-46c4-b3b6-3fe1d1843324,3726.22,INR,UPI,Success,2/10/2025 19:14,Mobile,Pune
TID000207,MID0049,ce7ae7f6-3982-4cff-8f77-a665ac3c5640,1837.07,INR,Credit Card,Success,7/24/2025 16:13,Mobile,Delhi
TID000208,MID0012,0bd4a990-0640-4e0f-a5b8-fd4b32fa2de8,554.33,INR,Wallet,Success,4/22/2025 10:23,Mobile,Hyderabad
TID000209,MID0039,9c7c7377-79a2-4903-bbe3-3b243eae0032,213.46,INR,Debit Card,Success,4/22/2025 20:03,POS,Hyderabad
TID000210,MID0002,74962764-12a4-4ef0-84bb-b7a9d98868dd,1075.04,INR,Wallet,Failed,5/4/2025 8:41,POS,Hyderabad
TID000211,MID0003,935f2b0a-a138-4ddc-a2d9-de5d6a18ce4c,8.04,INR,UPI,Success,2/15/2025 18:23,POS,Delhi
TID000212,MID0049,624c69b6-b244-45a7-b7e5-848131c681ec,4180.97,INR,Credit Card,Refunded,3/22/2025 17:24,Mobile,Bengaluru
TID000213,MID0037,25c73c44-3e75-43b4-a64f-a6637e8f8095,803.74,INR,Credit Card,Success,3/19/2025 2:10,POS,Bengaluru
TID000214,MID0049,e4855aa1-016b-4287-b008-05cca7f36ae9,772.09,INR,Credit Card,Success,4/21/2025 19:11,Desktop,Chennai
TID000215,MID0017,e2add909-c521-4f2d-9c45-d539c03f3538,742.9,INR,Credit Card,Success,3/14/2025 22:53,POS,Kolkata
TID000216,MID0049,3805f907-6cd6-4193-8746-8f591b494e15,107.77,INR,Debit Card,Success,6/15/2025 6:52,POS,Bengaluru
TID000217,MID0002,b227462c-f53d-4330-8dda-24ba2d06e8cf,1525.5,INR,Net Banking,Success,5/1/2025 20:24,Mobile,Delhi
TID000218,MID0002,8eb22579-0cdb-4ca4-b6ec-bdd68498e113,1980.78,INR,UPI,Success,5/21/2025 12:59,Desktop,Delhi
TID000219,MID0028,1f115b76-d92c-4227-aadf-50853fcb7546,1691.1,INR,Debit Card,Success,2/17/2025 6:57,Desktop,Hyderabad
TID000220,MID0023,76f2dbfe-cd29-436f-a222-82e174daaebf,223.51,INR,Wallet,Success,6/15/2025 9:06,Desktop,Delhi
TID000221,MID0037,8f15ba58-fce6-4504-87f8-424daae65fc1,1297.11,INR,Net Banking,Failed,4/7/2025 9:29,POS,Kolkata
TID000222,MID0032,c1581092-f335-4ba3-913a-7052986f9025,1264.16,INR,Net Banking,Success,2/13/2025 5:18,Mobile,Mumbai
TID000223,MID0033,d0a44432-9cd6-4852-b14c-7df4e4347d51,3042.11,INR,Credit Card,Refunded,5/23/2025 7:12,POS,Bengaluru
TID000224,MID0001,6d3ee1dc-8139-4443-a45b-712eb8225688,714.94,INR,Debit Card,Success,7/5/2025 7:13,Mobile,Hyderabad
TID000225,MID0019,722764e6-8c41-461b-a827-a1b9d4a02e53,696.6,INR,Wallet,Success,4/15/2025 16:17,Desktop,Mumbai
TID000226,MID0002,dc8aee30-be60-43f7-a8be-9288e5af6e39,1445.57,INR,Credit Card,Success,8/8/2025 3:11,POS,Kolkata
TID000227,MID0044,c074718e-425a-409f-b337-c59979844388,1503.89,INR,Credit Card,Failed,2/12/2025 4:32,Mobile,Hyderabad
TID000228,MID0026,46fde062-a33d-47af-9701-410d3f4b1a70,950.3,INR,UPI,Success,8/2/2025 20:33,POS,Pune
TID000229,MID0032,7c0e8cd8-8573-4793-8715-b2b9c40c5d91,877.94,INR,Net Banking,Success,6/5/2025 8:20,Mobile,Bengaluru
TID000230,MID0006,709b7d97-464c-44af-bd3f-3799a07295e9,1022.27,INR,Wallet,Success,7/3/2025 15:31,Desktop,Chennai
TID000231,MID0032,3c07c574-4925-4af1-b6aa-e05b13d5f2f7,2960.41,INR,Net Banking,Success,7/30/2025 13:52,POS,Bengaluru
TID000232,MID0004,e49d681d-51d8-4c64-95fa-1ab8458f1f19,927.52,USD,Debit Card,Success,4/13/2025 10:17,Desktop,Bengaluru
TID000233,MID0011,269cd696-236c-4b87-94a0-bccb8a476a87,4218.41,INR,UPI,Success,8/5/2025 7:29,POS,Bengaluru
TID000234,MID0017,271e3ee2-b1a6-41f1-a20e-99d33b33f3d8,1051.78,INR,Credit Card,Success,7/17/2025 22:53,POS,Hyderabad
TID000235,MID0038,6a34c854-1071-4d51-b6c5-9dacb4d7e28e,4469.81,INR,UPI,Success,8/2/2025 8:25,Mobile,Hyderabad
TID000236,MID0024,7746d0ba-8ae8-405b-94b4-a48268586eba,2683.13,INR,Credit Card,Failed,3/30/2025 2:53,Mobile,Bengaluru
TID000237,MID0005,d5385b0e-34f3-493c-8ff0-a55c6a702e2f,675.14,INR,UPI,Success,7/14/2025 11:24,Mobile,Pune
TID000238,MID0034,c51155ff-e7a3-4e81-a3b4-c08b6b8e869f,2988.7,INR,Credit Card,Success,7/3/2025 10:07,Desktop,Bengaluru
TID000239,MID0006,05000bc6-b20d-4b6e-b231-1f1795863a76,174.91,INR,Net Banking,Refunded,6/1/2025 21:28,Desktop,Kolkata
TID000240,MID0022,9360715f-c3fe-4183-a172-b725db52ca58,3886.34,INR,Net Banking,Success,3/21/2025 4:34,POS,Bengaluru
TID000241,MID0011,f1578470-0182-47c4-ba1b-58066160a6b4,1498.06,INR,Net Banking,Success,7/4/2025 4:27,Mobile,Pune
TID000242,MID0048,63d62a39-c0e3-4efd-8c71-e0fe5a0cdd7c,83.89,INR,Net Banking,Success,2/12/2025 10:50,Desktop,Kolkata
TID000243,MID0016,d5f25073-f414-42b1-a442-9ebbda7b9095,1550.32,INR,UPI,Success,4/14/2025 8:19,POS,Bengaluru
TID000244,MID0033,bc10fa52-bf5d-4fdf-89c8-d2ab6b44fa8d,5488.84,INR,Credit Card,Success,6/28/2025 1:48,Desktop,Bengaluru
TID000245,MID0009,e5d6f6e6-9a6e-42f5-8cc4-29038bcf53a1,108.53,INR,Net Banking,Success,7/18/2025 3:56,POS,Kolkata
TID000246,MID0006,45df16b6-382c-443f-bcfc-9b793875394c,1213.47,INR,UPI,Success,6/7/2025 19:56,Mobile,Bengaluru
TID000247,MID0016,638c254c-076e-4bba-bc53-08bf6f92f25e,2066.27,INR,Credit Card,Success,5/2/2025 10:20,POS,Pune
TID000248,MID0029,cc530e36-addc-4e13-ab3b-4d37560c95ee,2493.14,INR,UPI,Success,7/25/2025 6:03,POS,Hyderabad
TID000249,MID0003,d72b6108-2a40-4f12-b963-f37f67814c1f,801.21,INR,Net Banking,Success,5/1/2025 3:55,Mobile,Delhi
TID000250,MID0020,fb10987f-20ac-4703-ab67-146a77a6e17c,342.55,USD,Debit Card,Success,7/9/2025 2:38,Mobile,Bengaluru
TID000251,MID0036,e82c7d7b-06e7-45f9-88bc-539c9f4c3b79,64.9,INR,UPI,Success,6/28/2025 17:50,POS,Chennai
TID000252,MID0019,a9ba5a27-907b-4e36-9786-48f864de82e6,1300.27,INR,Net Banking,Success,8/6/2025 10:50,Desktop,Kolkata
TID000253,MID0026,6db99102-a48b-4dbe-957d-94a106f028ff,904.72,INR,Wallet,Success,6/29/2025 22:41,Mobile,Pune
TID000254,MID0003,2e85cb21-7631-4e9d-9de9-f86322bd3388,4456.4,USD,Credit Card,Success,7/3/2025 5:50,POS,Bengaluru
TID000255,MID0019,53cd6268-610c-4373-8299-9aa40cdf742b,93.78,INR,Net Banking,Failed,2/18/2025 5:35,Mobile,Bengaluru
TID000256,MID0020,56666f9f-53ac-4ab9-b467-2cd9362f5e5c,1734.66,INR,Wallet,Success,7/13/2025 22:08,Mobile,Kolkata
TID000257,MID0032,473bd358-610e-4a64-a130-1617c2dff335,37.92,INR,UPI,Success,2/28/2025 8:21,Desktop,Mumbai
TID000258,MID0007,6bebac31-d4f8-4d72-b382-1cfdc083b73a,282.09,INR,UPI,Success,5/25/2025 13:56,Mobile,Pune
TID000259,MID0041,78660765-14f7-4e8d-95bc-b8d04094dded,906.55,INR,Wallet,Success,4/23/2025 12:07,POS,Pune
TID000260,MID0033,0d557b61-8a17-4dfe-bfc0-0dc804f64d86,910.1,INR,Wallet,Success,6/27/2025 4:53,POS,Delhi
TID000261,MID0040,39669fa7-5997-4043-b3b1-025bfff9f585,1736.11,INR,Credit Card,Success,8/7/2025 5:02,Mobile,Hyderabad
TID000262,MID0039,f510ab53-c7fe-439f-9190-f938a66fd7f7,3615.47,INR,UPI,Success,6/18/2025 18:58,Mobile,Hyderabad
TID000263,MID0018,07f194f9-c115-4d6d-8a4e-5b70a6d964a3,1528.45,INR,Wallet,Success,4/3/2025 22:52,Desktop,Delhi
TID000264,MID0040,d6d7b3b8-3309-4d35-bf4d-f561f319c125,4603.59,INR,Debit Card,Success,7/23/2025 20:22,Desktop,Bengaluru
TID000265,MID0001,3d114802-2702-478b-9f0f-da8d05379ff6,3200.73,INR,Debit Card,Failed,8/8/2025 6:41,Desktop,Kolkata
TID000266,MID0011,1d48a071-ab61-47b1-b93b-4c3220500494,1317.41,INR,Wallet,Success,5/21/2025 23:34,POS,Chennai
TID000267,MID0028,770c7798-37cc-463b-b2a0-345990604f62,2691.77,INR,Credit Card,Success,5/8/2025 3:29,Desktop,Bengaluru
TID000268,MID0025,5e6fea07-c453-4f1d-8199-2fdfb31022f0,1543.26,INR,UPI,Success,4/30/2025 10:37,POS,Delhi
TID000269,MID0050,f6b751f7-9b74-4245-9b1b-c8952af43ab7,122.72,INR,Debit Card,Success,5/29/2025 7:55,Desktop,Bengaluru
TID000270,MID0023,c71d5e60-1d52-46ab-b7e6-427cbf780e3f,2023.87,INR,Wallet,Success,6/26/2025 19:12,POS,Kolkata
TID000271,MID0031,4fa03f26-f6f7-40cc-a9ec-8e49d1bdb8c0,149.58,INR,Wallet,Success,5/28/2025 11:53,Mobile,Pune
TID000272,MID0030,edcb8cb6-0692-4c63-9424-aed51bac5c15,1352.41,INR,Net Banking,Success,7/6/2025 11:15,POS,Pune
TID000273,MID0042,e87466d7-ad66-41bd-9367-6a024fdc6e1b,1819.22,INR,Wallet,Success,5/18/2025 21:42,Mobile,Pune
TID000274,MID0035,f1043785-658b-4523-a014-1de9f54ad0a2,103.27,INR,Credit Card,Success,3/29/2025 15:33,POS,Pune
TID000275,MID0007,9793b9b4-1374-4146-b2c5-bd89b70b3420,393.6,INR,Debit Card,Success,3/10/2025 16:56,POS,Hyderabad
TID000276,MID0016,3e2b6091-a092-452a-94a0-57a7b0cc1b3b,3709.57,INR,Net Banking,Success,4/22/2025 4:21,Mobile,Chennai
TID000277,MID0026,4d3485c5-c5c1-4eb4-b27b-3d901a16342c,1436.9,INR,Debit Card,Success,5/8/2025 21:19,POS,Mumbai
TID000278,MID0048,ce3714af-99b4-4350-af2b-99b4d9acd158,424.11,INR,Debit Card,Success,7/1/2025 22:18,POS,Hyderabad
TID000279,MID0049,90e0f4a0-fbdd-4933-8bd5-8bf61efd76e9,1760.07,INR,Credit Card,Success,8/5/2025 16:38,Desktop,Chennai
TID000280,MID0002,8861fe18-58e2-4888-8a83-81bec85aca46,1362.4,INR,Wallet,Success,3/25/2025 9:37,Mobile,Bengaluru
TID000281,MID0001,11a72609-5edd-4bbf-a959-76636daa2e68,1044.46,INR,Credit Card,Success,3/4/2025 17:58,Mobile,Delhi
TID000282,MID0048,033d2bce-575a-4d2c-a5c5-650c8186a576,5606.28,INR,Wallet,Failed,8/2/2025 9:39,Desktop,Kolkata
TID000283,MID0012,7d7ddbed-d284-476c-ab88-f83dd97dc9cd,1725.43,INR,Net Banking,Failed,2/10/2025 2:09,Desktop,Bengaluru
TID000284,MID0005,5cb85aed-f5f6-4c97-aefb-63b11b049863,706.06,INR,Credit Card,Success,4/2/2025 15:33,Mobile,Mumbai
TID000285,MID0037,75b17a55-d426-4982-a43e-4288a2b5b498,2414.71,INR,Credit Card,Success,7/12/2025 9:45,Mobile,Kolkata
TID000286,MID0032,2d174fc9-6f7c-45ea-a72a-6d8eb5122df8,3238.81,INR,UPI,Success,6/19/2025 16:32,Mobile,Kolkata
TID000287,MID0009,a6846099-f729-4951-8591-31d2bbda0242,200.68,INR,Credit Card,Success,4/1/2025 10:10,Desktop,Kolkata
TID000288,MID0041,eb6c1016-cee6-44d0-9dac-6e8345241ea6,335.75,INR,UPI,Success,2/23/2025 18:02,Desktop,Bengaluru
TID000289,MID0035,7701f7bb-7bc6-4e1f-864e-e6e389c5b31a,365.45,INR,Wallet,Success,3/27/2025 16:10,POS,Mumbai
TID000290,MID0019,97ac6aa8-bb24-48a3-9363-57b66f81cf4f,1762.65,INR,Wallet,Success,7/6/2025 22:06,Desktop,Bengaluru
TID000291,MID0048,3ed8c56c-da09-4fa0-9282-8d8044b591f7,1385.88,INR,Wallet,Success,5/23/2025 13:03,POS,Kolkata
TID000292,MID0016,4767d76c-162f-4a24-af43-613cd4aac9a3,1447.4,INR,UPI,Failed,4/5/2025 14:02,POS,Kolkata
TID000293,MID0003,c01f36bf-3e6d-458b-b367-c28de1b294de,4239.57,INR,Wallet,Success,4/13/2025 16:25,Desktop,Hyderabad
TID000294,MID0020,ab0e664e-9c3e-42d5-91e1-aa9676f72255,2243.57,USD,Debit Card,Success,5/29/2025 0:50,Desktop,Delhi
TID000295,MID0024,7e8adee7-0758-4201-961e-16d16105716b,205.34,INR,Credit Card,Success,4/24/2025 18:22,Desktop,Chennai
TID000296,MID0033,7cd0129d-2e8d-4e87-9334-20e6d9d80b8d,640.43,INR,UPI,Success,2/14/2025 15:19,Desktop,Bengaluru
TID000297,MID0024,4223623b-cc3e-4dde-9ad5-cf06364d7c87,857.44,INR,Wallet,Success,6/6/2025 16:03,Mobile,Mumbai
TID000298,MID0011,989d9d4a-e15c-4666-8797-b2c957207246,756.18,INR,Debit Card,Success,4/1/2025 9:35,Desktop,Hyderabad
TID000299,MID0049,8e485223-46b9-4991-a14e-b70db380c73a,1659.85,INR,Credit Card,Success,4/18/2025 9:01,POS,Kolkata
TID000300,MID0008,30e912f2-f2b4-4abf-8441-aefd0299436a,3336.95,INR,Credit Card,Success,3/31/2025 7:51,POS,Bengaluru
TID000301,MID0036,680bac63-b856-4035-bdc9-829015eabb27,548.04,INR,Wallet,Success,6/15/2025 3:38,Mobile,Chennai
TID000302,MID0038,3d85de89-c217-4429-8e20-07247d137018,1204.03,INR,Debit Card,Success,3/27/2025 18:52,Mobile,Bengaluru
TID000303,MID0040,b63b4dc3-a559-4463-b9e1-3ceab0cbc61f,2336.76,INR,UPI,Success,7/9/2025 1:46,Desktop,Chennai
TID000304,MID0020,046a0df5-cafd-4613-b2bb-912d7da67785,807.34,INR,Wallet,Success,6/13/2025 22:45,Mobile,Bengaluru
TID000305,MID0035,6786d506-38ba-4abc-8b53-05e517d2582e,276.1,INR,Credit Card,Success,7/14/2025 11:29,Desktop,Delhi
TID000306,MID0048,a9f948b2-4e63-44bb-be49-3f43b118f68d,966.4,INR,Credit Card,Success,7/6/2025 23:09,Desktop,Bengaluru
TID000307,MID0025,8db06746-7927-4973-9e78-1fd794e0d3ba,85.21,INR,Credit Card,Success,6/5/2025 4:53,Mobile,Hyderabad
TID000308,MID0035,ff233d5f-6ced-415d-9800-7c0287ea7ff5,4280.92,INR,Wallet,Success,2/9/2025 12:54,Mobile,Pune
TID000309,MID0025,5a104129-54ae-4d1b-8ce6-424dbef59fe6,116.65,INR,Net Banking,Success,3/3/2025 6:42,POS,Delhi
TID000310,MID0029,4e7ed827-455a-4762-b428-a656b3ee4d3b,865.6,INR,Net Banking,Success,4/7/2025 17:38,Mobile,Chennai
TID000311,MID0018,b8a6171f-1ee3-4dc4-bb04-8a8b405bfdc9,1132.15,INR,Net Banking,Success,5/28/2025 12:31,Mobile,Kolkata
TID000312,MID0046,be2d740a-1e9b-43bc-90c7-c006314d3441,6330.25,INR,Debit Card,Success,6/15/2025 10:50,Mobile,Kolkata
TID000313,MID0018,b0ae8f08-c31e-4bbc-b36c-b62b892e6161,272.32,INR,Wallet,Success,4/10/2025 11:19,POS,Bengaluru
TID000314,MID0002,bd1531c8-3764-4bda-b108-d4482f65fafa,182.29,INR,Credit Card,Success,7/19/2025 11:26,Desktop,Mumbai
TID000315,MID0035,96ef2ad6-b97e-4703-86c8-adfe7bf47042,13.12,USD,Debit Card,Success,3/30/2025 12:08,POS,Bengaluru
TID000316,MID0016,98c7472a-864e-4a13-829c-fc0cfa02eaec,253.64,INR,Net Banking,Success,7/21/2025 17:28,Mobile,Delhi
TID000317,MID0041,d52721e7-19bc-443e-bb02-bebb48729a4d,348.41,INR,UPI,Failed,3/13/2025 20:36,Mobile,Delhi
TID000318,MID0036,5c62b3a2-3a3c-463e-8bd6-cee631b1b099,1493.74,INR,Debit Card,Success,5/4/2025 7:42,Mobile,Chennai
TID000319,MID0033,b540b30e-039f-4a25-8d61-68bd2defe193,372.13,INR,Debit Card,Success,5/7/2025 23:51,Desktop,Bengaluru
TID000320,MID0004,0ba6eab9-4639-447b-a067-bdac88bd13d1,31.1,INR,Wallet,Failed,2/10/2025 11:52,POS,Chennai
TID000321,MID0033,4ac9778d-8da8-4ee4-8df5-6ac6f96b648a,2628.39,INR,Debit Card,Success,5/3/2025 13:31,POS,Mumbai
TID000322,MID0014,a34b6cf6-2053-4a42-b1af-db65b289f224,682.6,INR,Wallet,Success,2/8/2025 20:44,Desktop,Kolkata
TID000323,MID0021,1a432f0a-7daa-49f0-80b6-fce2de53790a,654.73,USD,UPI,Success,5/8/2025 17:10,POS,Kolkata
TID000324,MID0048,48ca7651-92f5-4f7b-8323-d342df6a8f93,540.33,INR,Credit Card,Failed,2/14/2025 7:51,Desktop,Bengaluru
TID000325,MID0020,5738811d-70c2-403f-ba8d-03aa782a65e0,5555.88,INR,Credit Card,Failed,4/17/2025 19:10,Desktop,Chennai
TID000326,MID0008,40a26c60-0d27-4659-b72a-da9b2f32751e,279.7,INR,Net Banking,Success,5/11/2025 9:20,POS,Chennai
TID000327,MID0007,1d34d08e-7a4c-45d4-9c99-e04cf0e98b3b,3427.68,INR,Net Banking,Success,6/10/2025 23:30,POS,Mumbai
TID000328,MID0003,7de31a51-6694-4343-90ba-58e3d2762bdc,2249.55,INR,UPI,Success,7/21/2025 2:14,Desktop,Chennai
TID000329,MID0017,afbb411a-a123-4a8c-93b7-a88612f70c97,119.34,INR,Credit Card,Success,5/26/2025 5:23,POS,Pune
TID000330,MID0033,cfa701cd-2631-400b-a6d7-94d30db95301,6483.27,INR,Net Banking,Success,3/21/2025 10:37,Desktop,Pune
TID000331,MID0048,15ce6a66-4dc8-4a1e-b2f9-e5fa90164161,474.88,INR,Debit Card,Success,4/27/2025 11:40,POS,Delhi
TID000332,MID0012,8edddfcd-1e52-4770-bf89-7142fe716b14,155.68,INR,Wallet,Success,2/18/2025 12:25,POS,Pune
TID000333,MID0022,989bc4da-9b37-422b-aa8a-616fc3b290d0,2651.9,INR,Net Banking,Failed,5/30/2025 16:23,POS,Pune
TID000334,MID0022,c693da11-39c6-41ca-9e50-aa42ca6dfda1,1839.71,INR,UPI,Success,8/8/2025 10:41,POS,Delhi
TID000335,MID0046,e893be3d-7354-4a6f-a160-745985c7504b,1440.44,USD,Credit Card,Success,2/22/2025 14:07,POS,Pune
TID000336,MID0030,96a9954f-dc33-41f9-8c1f-55ab715629ee,254.37,USD,UPI,Success,4/1/2025 19:44,Mobile,Pune
TID000337,MID0038,9191b363-4e2d-4645-adc7-cac7fd72b050,976.56,INR,Wallet,Success,7/31/2025 7:56,Mobile,Delhi
TID000338,MID0038,f5c9b047-9c10-4572-8f6b-40d09efba58b,2274.99,INR,Wallet,Success,6/5/2025 15:44,POS,Bengaluru
TID000339,MID0045,c342bd2b-f295-456e-9967-5f06bd767e35,542.8,INR,UPI,Success,5/25/2025 5:20,POS,Hyderabad
TID000340,MID0008,43bfd931-3605-4f54-a021-c0ca3531968d,560.27,USD,Net Banking,Success,4/9/2025 2:52,POS,Delhi
TID000341,MID0027,3d67cde9-2834-44c0-94c8-b3b4a911d192,4.72,INR,Net Banking,Success,2/19/2025 13:52,Desktop,Delhi
TID000342,MID0027,2812859a-1337-439e-8d4f-5d272c7f0b79,287.18,INR,Credit Card,Failed,5/3/2025 16:00,Mobile,Pune
TID000343,MID0034,b07aa066-7354-45ea-a894-9b8d00af5b3a,3124.04,INR,Credit Card,Failed,3/14/2025 1:21,Desktop,Kolkata
TID000344,MID0021,085b15fb-4a8f-4810-b84c-2f29980402a2,874.41,INR,Debit Card,Failed,3/29/2025 5:48,Mobile,Hyderabad
TID000345,MID0030,48603b32-b4fb-4eb9-89c1-3de73b4206c5,6224.9,INR,Debit Card,Success,7/5/2025 21:06,Mobile,Pune
TID000346,MID0033,1238d630-743b-45a2-9c0f-2fcfb3f6fe0d,755.55,INR,Credit Card,Success,7/9/2025 21:51,POS,Bengaluru
TID000347,MID0028,43b9da13-ec85-4f37-bbc1-a987aff8754d,1883.88,USD,Debit Card,Success,4/1/2025 18:19,POS,Delhi
TID000348,MID0047,96fc734d-a003-4d28-8a8f-3653c9af18f8,496.76,INR,UPI,Success,3/29/2025 12:57,Desktop,Mumbai
TID000349,MID0033,32a447b2-ef04-457d-8dcc-c33aa9434aa0,678.39,INR,Net Banking,Success,7/25/2025 21:29,Desktop,Delhi
TID000350,MID0005,398d1ca6-8b68-40b5-9d61-fac36cd5e859,317.43,INR,Debit Card,Success,5/14/2025 5:56,POS,Hyderabad
TID000351,MID0048,44007d5a-e88d-4719-a624-2b40a5cb63a2,639.41,INR,Debit Card,Success,3/3/2025 20:18,POS,Bengaluru
TID000352,MID0019,0f44704f-1247-4a4e-a469-98e8d39e198b,1188.58,INR,UPI,Success,3/23/2025 7:15,Mobile,Hyderabad
TID000353,MID0004,9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,7200.48,INR,Wallet,Success,6/9/2025 12:59,Mobile,Chennai
TID000354,MID0035,ebd34616-91b7-4d8e-9301-6989bfbbb17f,1636.87,INR,Credit Card,Success,3/13/2025 0:36,POS,Hyderabad
TID000355,MID0049,77fc9703-1fd5-4423-b06c-5c5649e2623d,333.3,USD,UPI,Success,3/7/2025 16:01,Mobile,Pune
TID000356,MID0017,670acc5c-b321-4f21-8dd8-eb85b04d3376,69.01,INR,Wallet,Success,7/26/2025 7:40,Desktop,Kolkata
TID000357,MID0044,8a3c3b5e-801e-41da-85b1-ed25f1533ae8,202.62,INR,UPI,Success,6/7/2025 3:15,Mobile,Kolkata
TID000358,MID0028,9918ee46-1497-4658-b010-f7197e695d0d,1240.21,INR,Net Banking,Success,6/14/2025 12:29,POS,Pune
TID000359,MID0030,bc0a6a5d-6e99-4e3e-a3b1-37fc0a3450fc,2173.28,INR,UPI,Success,2/16/2025 18:27,Mobile,Pune
TID000360,MID0029,069f14f1-4018-4c6e-9a8c-fa3c5283aac7,4230.63,USD,UPI,Success,3/24/2025 7:44,POS,Bengaluru
TID000361,MID0046,ac9ed156-f63f-4e41-ba9a-ca5e176132ed,23.92,INR,Net Banking,Success,3/1/2025 8:45,Mobile,Delhi
TID000362,MID0006,964db03f-9340-4fad-9c4a-d56bd6016237,1109.6,INR,Credit Card,Refunded,6/14/2025 6:03,Desktop,Mumbai
TID000363,MID0035,c3c75611-ffe3-4a49-854f-92fff366bad4,954.77,INR,Wallet,Success,2/14/2025 14:50,Desktop,Delhi
TID000364,MID0041,9384ec2b-44fe-4cae-9248-a9a7ac1aa554,1600.91,INR,Debit Card,Success,3/14/2025 22:05,POS,Delhi
TID000365,MID0037,2cd94cbb-c19a-458c-835b-1c8c0a4c9f7f,1230.04,INR,Credit Card,Success,6/20/2025 1:07,POS,Mumbai
TID000366,MID0024,7135f221-a6c9-437f-84da-d06a7872bdeb,1742.52,INR,UPI,Success,5/16/2025 12:53,POS,Kolkata
TID000367,MID0029,ff37d19c-2e76-428b-8735-44f9ea83bf00,1609.78,INR,Debit Card,Success,7/24/2025 5:57,Mobile,Delhi
TID000368,MID0049,d0725b5c-a281-4044-af96-288295d82980,186.67,INR,Net Banking,Success,5/3/2025 15:23,Mobile,Chennai
TID000369,MID0046,785299f4-175b-498d-b814-01027de1bdfe,2412.04,INR,Credit Card,Success,5/30/2025 17:53,Mobile,Chennai
TID000370,MID0031,5230dfbd-5553-42fe-a889-803e5913f9d3,197.27,INR,Wallet,Success,4/9/2025 18:17,Desktop,Bengaluru
TID000371,MID0035,292bd156-db94-4570-9ac7-0ec0ab8ddeb4,1798.63,INR,Credit Card,Success,2/15/2025 6:55,POS,Bengaluru
TID000372,MID0033,7ed70ed7-b194-490b-a961-929e546e035a,807.15,INR,Credit Card,Success,5/25/2025 14:28,Mobile,Hyderabad
TID000373,MID0021,668409e3-f1f8-443e-a99f-131849c8a43f,1081.86,INR,Debit Card,Success,6/26/2025 10:32,Desktop,Mumbai
TID000374,MID0032,0964fbbf-8cd3-41b0-82b0-1cfdd045dd1c,3504.18,INR,Net Banking,Success,3/23/2025 9:44,POS,Mumbai
